Name	Calb_LAG	Calb_LL	Calb_DS	Calb_PS	Calb_PLAT	Calb_HS5	Calb_HS15	Calb_HS30	Calb_HS45	Calb_HS60	Calb_Salt.5	Calb_Salt.15	Calb_Salt.30	Calb_Salt.60	Calb_Ox5	Calb_Ox15	Calb_Ox30	Calb_Ox60	Calb_0.2MKCl.10	Calb_0.2MKCl.20	Calb_0.2MKCl.40	Calb_0.2MKCl.80	Calb_0.4MKCl.10	Calb_0.4MKCl.20	Calb_0.4MKCl.40	Calb_0.4MKCl.80	Calb_0.8MKCl.10	Calb_0.8MKCl.20	Calb_0.8MKCl.40	Calb_0.8MKCl.80
orf19.1636	0.85363	-0.260274	-0.197855	-0.0937192	-0.124135	-0.132936	0.24348	0.208337	-0.0428625	0.232542	0.535257	1.32415	0.665149	0.254027	0.280639	0.904648	1.43126	0.241575	0.851378	0.702397	0.155582	0.363095	0.7567	1.31124	0.140555	0.219204	0.0976977	0.600428	1.2434	0.0219874
orf19.1637	-1.12877	0.358772	0.146403	0.550733	0.33687	0.589114	1.45714	1.29723	0.997072	0.60974	0.63028	0.65338	0.531486	-0.669729	0.335603	0.345816	0.856953	0.847598	0.210858	0.362738	-0.489942	-0.0208918	0.572042	0.864358	-0.24664	-0.217138	0.204483	0.759736	1.09997	-0.655163
orf19.1638	-0.287725	0.359265	0.606672	0.47589	0.102442	-0.203556	0.312079	0.464477	0.555223	-0.0127933	0.302001	0.638955	0.291605	-0.450283	0.397059	-0.266503	-0.105888	0.116463	0.396588	0.249134	-0.258989	-0.500806	0.696467	1.06063	0.370673	-0.562876	-0.243485	0.00582768	1.02933	-0.285838
orf19.1639	1.39878	0.274771	0.0197128	0.44781	0.513061	0.117541	0.250524	-0.0175403	0.250152	0.282811	0.412215	0.297689	0.575361	0.528209	0.349973	0.131877	0.796661	1.10099	-0.775755	1.05241	-0.234275	-0.239808	-0.199151	-0.114202	0.267049	-0.177691	1.19858	0.151878	0.177846	-0.146622
orf19.164	-1.29851	-0.542148	0.886664	1.76202	0.563748	-0.0236659	-0.117807	0.070336	0.492801	0.669227	-0.119289	0.0954182	-0.01506	0.657502	-0.167794	0.289754	0.463203	0.940568	-0.520904	0.340202	0.297063	0.194507	0.610315	2.11662	1.3627	2.00084	-0.319828	-0.181019	1.13151	1.21079
orf19.1641	1.01182	0.0997087	0.506714	0.243135	0.500329	-0.417277	-0.756782	-0.477156	0.0222383	0.11464	0.350674	0.0845376	-0.352688	-0.459294	0.344204	0.272672	-0.267605	-0.0747865	-0.66372	-0.246573	-0.841835	-0.226457	0.265004	0.534816	0.350315	1.05947	-0.157668	-0.697011	0.434646	-0.399599
orf19.1642	0.830974	-2.47795	-3.769	-3.41644	-2.50739	-2.51988	-3.3269	-1.99198	-2.1272	-1.04198	-1.52594	-1.65538	0.432362	2.04921	-1.60448	-0.354942	-3.12934	-1.86647	-0.765452	0.263262	0.65947	-0.174429	-0.820117	-1.31256	0.697899	0.545598	0.459038	-0.65577	-1.82892	0.299326
orf19.1643	-1.15908	0.145738	0.285694	0.245579	0.678082	0.836119	0.995776	0.905038	0.805582	0.881408	-0.169159	0.168414	-0.107042	0.238435	-0.144088	-0.155639	-0.29386	0.241663	0.332287	0.386258	0.250639	0.182705	0.331663	0.579191	-0.202614	0.245286	-0.152641	-0.345446	0.157465	-0.0484088
orf19.1646	1.03059	-1.70872	-2.0759	-2.88014	-1.22978	-1.96995	-3.59415	-1.67725	-1.34723	-0.632358	-1.31204	-2.3595	0.00412415	1.2186	-0.643692	-1.16746	-2.5543	-0.974839	-1.02951	-0.0369719	0.743272	-0.0558632	-0.897314	-1.90627	0.719475	0.548776	0.281839	-0.584347	-2.52735	0.2471
orf19.1647	0.990002	-0.096215	-0.610693	-0.441338	-0.452309	-0.506213	0	-0.0115044	0.263692	-0.12899	0.218166	0.561074	0.284005	0.519453	-0.43498	0.297267	0.06243	0.116226	0.72275	0.728625	1.05767	0.179036	0.306338	-0.3292	0.228319	0.256023	0.758692	-0.456831	0.438207	0.487512
orf19.1648	-0.852975	-0.283341	0.198104	-0.423517	-0.380659	-0.385017	0.362935	0.123384	-0.00754211	-0.0243166	0.0116809	0.360729	0.116918	-0.284037	0.176392	0.0943251	0.868738	1.30652	0.123096	0.232662	0.0145693	0.191983	-0.107381	0.438088	-0.244277	-0.0306893	-0.102508	-0.246116	0.538214	-0.129921
orf19.1649	-1.1061	-0.560225	-0.721304	-1.19876	-1.18352	0.14635	0.175383	0.130949	0.0309941	-0.030956	0.0934677	-0.207934	-0.163197	-0.255271	0.0039952	-0.0109841	-0.510962	-0.615234	0.1139	-0.0162317	-0.0824224	-0.0280464	0.059076	-0.110147	-0.128555	-0.0204396	-0.015735	-0.12228	-0.446093	-0.170489
orf19.1650	-0.350048	-0.18327	-0.334348	-0.513955	-0.190716	0.00908656	-0.26846	-0.394397	-0.581624	-0.34322	-0.273379	-0.630864	-0.341354	-0.266232	0.0191858	-0.44378	-1.29254	-0.337404	0.00242187	0.0980141	-0.0386063	0.225901	-0.668721	-0.239292	-0.137435	0.0695296	-0.172974	-0.675087	-0.498399	-0.232513
orf19.1651	-1.03971	0.253058	-0.608673	0.331141	0.466048	1.34621	0.347257	-0.786762	-1.45479	-1.09253	-0.748541	-0.761009	0.123465	-0.207634	-0.192005	0.769125	-0.156342	-1.17171	-1.20628	-0.71497	-1.09583	-0.781919	-0.573074	-0.250604	-0.561231	0.914964	-0.771199	0.091001	-1.25994	-0.776108
orf19.1652	-5.08902	-0.478594	3.27518	3.45863	2.62527	-0.132976	-1.53702	-0.945708	-0.726738	-1.0135	0.993295	1.32322	0.221203	1.8005	0.249948	-0.35809	-1.0438	-0.911239	0.444588	-0.0995696	-0.138797	0.423674	0.893415	1.16254	-0.887729	0.178275	-0.0911336	0.454071	1.25554	0.180105
orf19.1653	0.123565	1.35354	1.5395	1.74884	1.27417	0.941999	1.53773	1.25656	1.52251	1.15894	-0.221973	-0.724628	-1.33142	-1.94519	0.512215	1.02301	0.169177	0.802579	-0.108547	-0.694801	-0.553969	-0.339093	-0.0796383	0.321196	-0.905669	-0.599199	-0.0873494	-0.951382	0.147664	-1.0178
orf19.1654	0.495744	0.574067	0.866045	1.27998	-0.178938	-0.931959	-0.470452	-0.524496	-0.579231	-0.417918	0.553632	-0.538043	-0.649726	-0.537983	0.905176	1.266	1.01279	0.443707	-0.2687	-0.355942	-0.0297459	-0.282915	-0.330782	-0.370238	-0.21173	-0.133147	-0.366917	-0.572084	-0.291801	-0.175372
orf19.1655	-3.45392	-1.54533	1.92045	3.56149	1.55753	-0.0408189	0.0999271	-0.59843	-0.50134	-0.0751848	0.924749	1.64185	0.106258	2.07321	0.73271	1.14538	1.8573	1.6188	1.03634	0.363787	-0.865093	0.0043543	0.488739	1.04574	-1.37584	-1.02763	-0.376492	-0.202486	0.720091	-0.63002
orf19.1655.3	-2.33132	0.502473	0.986594	1.57533	0.893376	0.151175	0.19031	-0.367857	-0.489962	-0.302075	0.100669	-0.369926	-0.759103	-0.831471	0.298592	0.352363	0.534246	1.24766	-0.343387	-0.686878	-0.13986	0.0763245	-0.101579	-0.877562	-0.86994	-0.0870094	0.26125	-0.102533	-1.17695	-0.955614
orf19.1656	1.80895	1.56207	2.15673	1.63277	3.11081	-0.703424	-0.39425	-0.229931	-0.216846	0.0923226	1.21685	1.6425	0.819134	0.543121	1.05635	0.41398	0.862063	0.107078	0.795329	0.973094	0.432144	0.171317	0.17595	1.05387	1.1604	-0.0272672	-0.0220609	0.914972	1.1172	1.08503
orf19.1658	0.934781	0.331255	0.969044	0.80098	0.513842	-0.337059	0.0817167	-0.483787	-0.585891	-0.677217	0.377379	0.665656	-0.146196	-0.559333	0.318279	0.253023	0.91982	0.998837	0.588123	0.382872	0.012606	-0.11106	0.737378	0.469146	-0.168675	-0.0431598	-0.135901	0.53335	1.14643	-0.29747
orf19.1659	-0.156255	0.403006	0.00354103	0.246649	0.744082	0.0601414	-0.121527	0.0414754	-0.0632295	-0.199622	-0.0407972	0.0444311	0.146998	0.151771	-0.172859	-0.559963	-0.00979874	0.246776	-0.171158	-0.243841	-0.0568841	-0.075599	-0.22127	-0.243403	-0.257021	-0.11944	-0.0637235	-0.35048	-0.190016	-0.0211392
orf19.166	0.40389	-0.0423772	-0.134412	-0.326306	-0.24854	-0.0369652	-0.814744	-0.736534	-1.19409	-0.662692	-1.16089	-1.061	-0.791081	-0.709661	0.311021	1.10207	0.433059	-0.640192	-0.647067	-0.559105	-0.10236	-0.397698	-0.948448	-1.25968	-0.900503	-0.314176	-0.376717	-0.746323	-0.691501	-0.261692
orf19.1661	-0.205179	-0.31534	-0.619614	-0.904777	-0.572104	0.121396	0.0536609	0.15178	0.0558994	0.0110029	-0.074248	-0.150229	-0.119877	-0.137535	-0.168214	-0.27334	-0.785005	-0.31751	-0.125111	-0.21969	0.000598615	-0.0612384	0.146029	-0.110067	-0.131829	0.0658682	0.0448307	0.213562	-0.224961	0.100209
orf19.1662	-0.341221	-0.857293	-1.16248	-2.29494	-0.883606	-0.517359	-0.494768	-0.257332	-0.280613	-0.0281739	-0.95637	-0.760216	-0.367983	0.262223	-0.552788	-0.718895	-2.01526	-1.03322	-0.17352	-0.0801613	0.179484	0.315005	-0.570838	-0.346262	0.0958295	0.451539	-0.216789	-0.830706	-0.461763	0.172718
orf19.1663	0.526331	0.248051	0.215195	-0.65844	-0.381906	-0.103022	-0.205191	-0.0375855	-0.393197	-0.536313	-0.474324	0.105021	0.40318	0.284834	-0.42493	-1.14826	-1.84374	0.0081821	0.299809	0.417917	0.411973	0.243022	-0.182174	0.0112191	-0.00894472	-0.17245	0.0195732	-0.251518	0.265442	0.42296
orf19.1664	-2.2206	-0.164191	0.946552	1.4397	0.848876	0.896244	0.848287	0.949048	1.32427	1.01008	0.171738	0.17391	-0.198122	-1.01269	0.346405	0.645847	0.742346	0.165962	0.20996	-0.065092	-0.410776	0.087726	-0.0909525	0.749488	-0.276115	-0.517335	0.143734	-0.203431	0.309476	-0.333305
orf19.1665	0.599762	0.332916	0.700082	-0.398966	-0.42408	-0.18795	-0.376533	-0.221961	-0.564607	-0.827323	-0.364551	-0.11467	0.208983	-0.0977208	-0.321728	-1.00142	-1.58077	0.126919	0.220966	0.479982	0.399982	0.367436	-0.128692	0.0975245	-0.15628	-0.306562	-0.136074	-0.749322	-0.278252	-0.1072
orf19.1666	0.57489	-0.3331	-0.302206	-0.894877	-0.891079	0.1133	0.125938	0.160891	0.0717788	0.0890637	-0.64953	-0.308649	0.273002	0.109319	-0.444666	-1.26996	-1.06889	-0.123351	-0.385614	0.103652	0.205059	0.36166	-1.04404	-1.03151	-0.74202	-0.340113	-0.540076	-1.31717	-0.459341	-0.190048
orf19.1667	0.74895	0.285435	0.464165	0.475861	0.787544	0.249732	0.912836	0.977369	1.20145	0.965011	-0.207106	0.91794	0.624884	0.337309	0.271368	0.298309	0.710708	0.725171	0.417881	0.296803	-0.0066385	-0.0483178	0.215151	0.811671	0.125594	0.0464078	-0.0927153	-1.08283	0.88819	0.489816
orf19.1667.1	0.568106	0.478499	0.336642	0.424841	-0.0577367	-0.844397	-1.10349	-1.00754	-0.912715	-0.586719	0.438762	-0.587702	-0.378844	0.0107971	0.810084	0.93524	1.38231	-0.104013	-0.983845	-0.257182	0.0659652	0.283092	-1.15209	-0.928763	-0.36243	0.564085	-0.153845	-1.19085	-0.407694	-0.214378
orf19.1668	1.19313	-0.258456	-0.733535	-0.975706	-1.07809	-0.304945	0.0114005	-0.263529	-0.0335477	-0.169432	-0.371699	-0.372529	0.271101	0.0894709	0.223784	0.919889	0.876881	0.142434	-0.853407	0.268651	-0.185878	0.138548	-0.320219	-0.90769	-0.378797	0.0599026	-0.398759	0.0447847	0.0640821	0.268525
orf19.1669	-0.57666	-0.144845	0.459772	0.23551	0.0523391	0.147236	0.467583	0.207625	0.285904	0.272963	-0.416882	0.254786	0.0281216	0.174815	-0.193668	-0.137423	0.500672	1.1984	0.0619357	0.105272	0.0395922	0.230552	0.26526	0.766692	0.0891263	0.379217	-0.243892	-0.368524	0.841214	0.243913
orf19.1670	-2.94889	0.591584	0.898066	0.841217	1.13318	-0.181221	0.243449	0.0540296	-0.053812	-0.136978	0.0833767	0.566937	-0.137395	-0.4906	0.184975	-0.0818247	0.415234	0.965217	0.441574	0.0849452	-0.0534276	0.103643	0.381699	0.819799	-0.14647	-0.222806	-0.303931	-0.178982	0.774742	-0.2465
orf19.1671	0.442499	-0.0859914	-0.328379	-0.512556	0.247933	0.0295944	0.376361	0.652468	0.742502	0.675147	-0.522895	-0.675377	0.103904	-0.0266635	-0.300811	-0.751473	-0.741333	0.151921	-0.702854	-0.222258	-0.184159	-0.307323	-0.448312	-0.481669	0.229241	0.0157444	0.0061086	-0.164361	-0.362432	0.141095
orf19.1672	0.362295	0.0727461	0.29084	-0.182638	-0.810407	0.096384	0.236694	0.451477	0.300542	0.0610002	-0.0654653	-0.250009	0.0208764	-0.0341026	-0.00780835	-0.064789	-0.380035	-0.275436	0.00785055	-0.138641	-0.089324	-0.107914	-0.0947808	-0.184921	0.0851108	-0.159886	-0.0133215	-0.154923	-0.42626	0.115049
orf19.1673	0.568824	-1.41262	-2.83265	-4.42625	-2.50573	1.34779	-0.310476	-0.30639	-0.434541	-0.0384761	-1.338	-0.550632	0.690925	1.16428	-1.08282	-0.195422	-0.923577	-0.0594913	-0.557942	0.04922	0.467336	-0.181727	-1.27601	-0.708026	-0.0750044	0.00221745	-0.34152	-0.891682	-0.47301	-0.124338
orf19.1674	-1.41276	-0.101289	0.50298	0.0614437	-0.445073	0.0459661	0.264717	0.226932	0.114502	-0.0218356	-0.0143987	0.338039	0.147254	0.0818462	-0.10444	-0.00282803	0.834815	1.30828	0.21971	-0.224492	0.0318045	-0.00365535	-0.0568291	-0.14375	-0.54161	-0.0273771	-0.254398	-0.0838837	0.5316	0.122943
orf19.1675	0.192642	-0.170022	0.127204	-0.250165	-0.347051	-0.050293	-0.174689	-0.332649	-0.536767	-0.298263	0.433947	1.07885	0.308487	0.42428	-0.0359958	-0.520679	-0.333288	0.292882	0.899782	0.184825	0.159226	0.0731342	0.810452	0.642189	0.240667	0.205766	0.278888	0.321253	0.220034	-0.254583
orf19.1676	-0.817355	0.418881	1.1309	1.45585	0.689249	-1.00219	-0.780905	-0.850673	-1.09786	-0.936923	1.1502	1.74073	-0.16126	-0.109028	0.30754	0.341874	-0.0419476	-0.372048	2.21382	0.7306	0.198402	0.443594	1.80339	1.93502	-0.0641951	0.366686	0.973296	1.69631	1.60336	0.208495
orf19.1679	0.472046	0.240543	0.664057	0.539724	0.655255	0.142905	-0.00266805	-0.431844	-0.247795	-0.0918948	0.903367	0.446384	0.234025	0.544302	0.345057	0.54367	1.03873	0.975181	0.442683	0.500081	0.224477	0.62246	-0.404736	-0.145963	-0.597743	-0.829209	1.21774	1.8236	0.642377	-0.685869
orf19.168	0.712216	-0.992675	-1.62939	-1.43704	-0.749541	-0.957413	-1.20773	-0.66608	-0.624095	-0.24389	-0.790215	-0.668198	0.37915	1.37828	-0.638337	0.328375	-0.18509	-0.72066	-0.611185	-0.108423	0.30533	-0.0566181	-0.847372	-0.892732	0.323554	0.352025	-0.00596714	-0.993148	-0.944181	0.29519
orf19.1680	-1.46407	0.0527988	0.37696	-0.0857094	-0.590904	0.149523	0.0756274	0.277762	0.222971	-0.165907	0.170628	0.249548	0.270022	0.0834899	-0.0688291	-0.445956	-0.889722	0.176631	0.0308367	-0.0350075	0.0770971	-0.0102951	0.00410308	-0.114431	-0.340479	-0.318462	-0.0458356	0.039314	-0.0100562	-0.0682773
orf19.1681	0.394509	0.347856	0.486448	0.698304	0.425621	-0.578527	-0.223984	0.187411	0.073611	-0.103584	1.11161	1.25106	-0.0749928	-0.789981	0.603362	0.628926	0.489988	-0.387274	0.984025	0.517647	-0.14719	-0.360572	1.34009	1.21216	-0.240593	-0.46983	0.947497	2.13257	1.30489	-0.659701
orf19.1682	-0.836665	-0.785343	-0.401128	-0.310745	-0.0575812	0.153874	0.0906246	-0.110736	-0.239237	-0.254331	-0.0407133	-0.215352	-0.401209	-0.288889	-0.114056	-0.138037	-0.970021	-0.630596	0.334201	0.257516	0.357896	0.140765	0.255926	0.347596	0.403982	0.509598	-0.010189	-0.104823	-0.58294	-0.0200172
orf19.1683	-0.898673	0.228341	0.720923	0.172384	-0.298123	0.464863	0.419572	0.0960411	-0.0927479	-0.326573	0.239882	0.777635	0.158529	-0.537442	-0.00214758	-0.568981	0.463102	0.472536	0.843427	0.248369	-0.174691	0.170836	0.546108	0.933915	-0.349611	-0.330866	0.238545	0.795682	0.949888	0.106514
orf19.1684	0.128442	-0.0339986	0.20974	-0.115739	0.106007	-0.528984	-0.7008	-0.671495	-0.597979	-0.380975	-0.0936685	0.261664	-0.122911	-0.12553	-0.0251611	-0.441275	-0.208951	-0.316136	0.123487	-0.271012	-0.083676	0.068534	-0.0271807	-0.00930216	-0.00844389	-0.159661	-0.24059	-0.404999	-0.327245	-0.242574
orf19.1685	0.00544078	-0.244851	-0.0965812	-0.280931	-0.485194	-0.225379	-0.349714	-0.363185	-0.424464	-0.247212	-0.13027	0.126387	-0.127307	-0.0104071	-0.102207	-0.279947	-0.1885	-0.0985716	0.200555	-0.0998657	0.121232	0.491985	-0.171282	-0.534031	-0.610942	-0.302654	-0.184252	-0.0457788	-0.210038	-0.183764
orf19.1686	-0.918693	-0.238302	-0.330179	-0.149005	-0.202989	0.484256	1.10579	0.930377	0.98687	0.664284	0.205616	1.18436	0.264429	-0.262591	0.393489	0.703784	0.750706	0.304899	1.25786	0.108168	-0.533267	0.0229598	0.798663	1.27703	0.0187517	-0.0198314	-0.167128	-0.174542	1.1435	0.0607048
orf19.1687	0.976428	-1.77288	-2.81389	-3.5421	-1.89495	-1.63496	-3.61957	-1.98904	-1.67269	-0.962611	-1.08777	-1.97889	0.163408	1.58955	-0.861924	-1.05593	-2.36968	-1.13227	-0.987086	-0.0820461	0.721252	-0.141083	-0.938913	-1.67997	0.84559	0.453958	-0.020729	-0.476184	-2.03894	0.396538
orf19.169	-0.286234	-1.09293	-1.75839	-1.57662	-0.293505	-0.249552	-0.963101	-0.13958	-0.140444	-0.372942	-1.04532	-0.852254	0.192968	0.425776	-0.399744	-0.683439	-1.74561	-1.75308	-0.0918549	0.150212	0.600353	0.397567	-0.195745	-0.293708	0.0829173	0.623412	0.244386	-0.366091	-0.316743	0.441516
orf19.1690	0.908029	0.10978	-0.39422	-1.00987	-1.51884	-0.343296	-0.260794	0.00225613	0.0109254	-0.0156285	-0.249474	-0.632924	0.450674	0.39923	-0.393965	-1.54833	-2.96796	-2.73592	-0.576456	0.187015	0.178113	0.0946221	-0.659513	-1.30419	-0.170778	-0.286026	0.169345	0.0921725	-0.670119	0.33326
orf19.1691	-2.45402	7.15423	2.29503	1.29696	1.55703	0.751415	2.23878	3.43314	4.36312	0.258268	1.18332	0.948645	-1.73201	-2.27289	0.551415	-0.80812	-1.21503	-3.87963	-1.81223	-6.33436	-7.98467	-0.818747	-2.09514	-6.49017	-7.84171	-6.5608	-0.658901	-1.83353	-4.9433	-6.04717
orf19.1693	0.252088	0.428523	0.369361	-0.294515	0.310863	-0.430205	-0.162533	0.117573	0.194129	-0.0568483	-0.011093	0.0626617	0.262575	0.339494	-0.216258	-0.295447	-0.879019	0.0615012	-0.703803	-0.39649	-0.110536	-0.127539	-0.51647	-0.678707	-0.10554	-0.026387	0.187536	-0.479835	-0.295086	0.111112
orf19.1697	0.783506	-1.38516	-3.09217	-4.19447	-2.2324	0.0838396	-0.272906	0.0794811	-0.191092	-0.0155783	-0.800706	-0.0326088	0.369339	0.523486	-0.828034	-0.567153	-1.94308	-1.23995	0.249684	0.296753	0.0109002	-0.00347377	0.335219	0.025458	0.224745	0.401356	0.318949	0.0617576	-0.184295	0.0860613
orf19.1698	-1.02675	0.312642	0.15848	0.368402	0.344129	0.0687508	0.210588	0.10297	0.0581589	-0.200411	0.410655	0.552935	0.226129	-0.0887015	0.109559	-0.53041	-0.513273	-0.215893	0.274568	-0.0483984	-0.366689	-0.0667453	0.0229326	0.264745	-0.234865	-0.241327	-0.0577173	-0.23645	-0.0588897	0.0823648
orf19.1699	-2.42653	0.594587	0.870828	0.492242	0.600237	0.666782	1.23296	1.04632	0.922197	0.53481	0.501746	0.431909	-0.173517	-0.602178	0.156158	-0.0433583	0.0619289	0.0724117	0.813986	0.252366	-0.327902	0.15524	0.980173	0.831047	-0.125516	-0.166022	0.480894	0.901137	0.416767	-0.148359
orf19.17	0.794088	-0.235801	-0.390913	-0.328671	-0.30789	-0.0822756	0.323116	0.437635	0.445986	0.247979	0.583156	0.125964	-0.402457	-0.179497	0.227398	0.170096	-0.425629	-0.920944	-0.0561476	-0.568964	-0.145317	-0.478599	0.455258	0.0644263	-0.00704775	-0.191482	0.0849359	-0.119509	-0.173954	-0.205959
orf19.1700	-0.173996	0.0767196	-1.43546	-3.21271	-0.908894	0.176283	0.0927749	0.142223	0.0376282	0.146036	-0.00800349	0.0473855	0.155974	0.173214	0.00719653	0.0152821	-0.907778	-0.198767	-0.417414	-0.373125	-0.16505	-0.199107	-0.397611	-0.301202	-0.561852	-0.0356245	-0.563749	-0.739184	-0.603712	-0.481967
orf19.1701	-1.16221	-1.81968	-0.665373	0.0191446	-0.396374	0.122817	-0.347919	-0.476695	-1.09965	-0.454506	-0.0521185	0.0613778	-0.116297	0.105158	-0.367053	-0.842237	-2.11909	-0.68721	0.849243	0.743531	0.807762	0.155525	1.28011	1.11951	0.439918	0.647478	1.25557	1.86787	0.42405	0.151728
orf19.1702	0.188442	0.0265724	-0.00921444	-1.16886	-1.39004	-0.511816	0.275248	0.495098	0.39773	0.1658	-0.223848	-1.00371	0.0289348	0.127592	-0.981044	-1.34508	-0.657688	-0.341631	-1.31456	-0.193793	-0.424697	0.138371	-1.04921	-1.15038	-0.530257	-0.286397	-0.21944	-0.256452	-0.332075	-0.265195
orf19.1704	-2.81739	-0.725168	2.16972	2.16088	0.599374	0.104977	-1.32648	-0.914189	-0.771054	-0.790669	1.55899	1.98532	0.737591	1.75271	0.365324	-0.356046	-0.815767	1.30238	1.41808	0.908608	0.261179	0.764359	2.34475	2.89187	0.11579	0.61565	0.450092	2.49958	2.75513	0.0735865
orf19.1706	-0.542478	-0.0185782	-0.803609	-0.668671	-0.0517694	0.174921	-0.162655	-0.133694	-0.456541	-0.446208	-0.307964	-0.22687	0.00789907	-0.17274	0.0447855	0.129583	0.0688868	-0.0331469	-0.137541	-0.00120668	0.00803907	-0.00461113	-0.315153	-0.496992	-0.562461	-0.00752518	-0.0602894	-0.356473	-0.150343	-0.642467
orf19.1708	1.08413	-2.518	-4.46802	-4.03126	-2.46628	-2.33862	-3.42447	-1.84175	-1.85165	-1.06252	-1.6475	-2.53293	0.507402	2.06077	-1.80132	-0.712997	-3.46054	-1.48957	-1.22008	0.0838972	0.636938	-0.0954772	-1.78098	-1.60942	0.398093	0.433968	0.121499	-0.876874	-2.13792	0.315978
orf19.1709	-5.20291	0.0129129	1.92042	2.72503	2.23228	0.0739424	-0.657182	0.103468	0.299694	-0.0208558	1.14311	1.3235	0.749578	0.178926	-0.0884696	-0.757356	-0.409353	-0.510764	0.841036	0.611253	0.122157	0.12583	1.93894	2.08511	-0.228379	0.0554102	1.06648	3.21801	3.12263	0.396555
orf19.171	0.790207	-1.4774	-2.34501	-4.1541	-2.75026	-1.09724	-5.44175	-4.39766	-3.49504	-1.96559	-1.21922	-1.80177	0.335909	0.703468	-0.593345	-0.724529	-2.68148	-1.89343	-0.441477	0.221712	0.656794	-0.175657	-0.495312	-0.883402	0.903095	0.375279	0.0933765	-0.755571	-1.11663	0.0619964
orf19.1710	-0.801668	-0.955724	-0.718729	-0.56637	-0.473654	0.221083	0.0747888	-0.0949364	-0.105555	-0.205862	-0.268391	-0.690177	-0.521168	-0.0665064	-0.194917	-0.429528	-1.06905	-1.09457	0.149534	0.0258596	0.125352	0.0307285	-0.255575	-0.222562	0.0313673	0.204976	-0.244123	-0.505413	-0.997477	0.126363
orf19.1711	-1.08424	0.254822	0.0724122	0.703064	0.489632	0.262582	0.601116	0.35492	0.212204	-0.200814	-0.0141142	-0.0374429	-0.381862	-0.772224	-0.0246572	-0.0857765	-0.0594068	0.149906	0.3859	-0.0633078	-0.314923	-0.274666	0.577249	0.499091	-0.248734	-0.129109	-0.113864	0.13466	0.451733	-0.154782
orf19.1712	0.48065	0.0215631	0.0210902	0.0634272	0.332227	0.252139	0.403884	0.129158	-0.0520248	-0.195692	-0.145057	0.254486	0.0448991	-0.035123	-0.247866	-0.137202	0.00857201	-0.066611	0.152907	-0.022991	-0.219433	-0.202942	0.126044	0.506321	0.0153327	-0.191887	-0.0459402	0.111295	0.55103	0.0716686
orf19.1716	0.108934	-0.85545	-1.13764	-1.67164	-1.12447	-0.244728	-0.700585	-0.451941	-0.594079	-0.400125	-0.584595	-0.568621	-0.0606588	0.357228	-0.247435	-0.429613	-1.29271	-0.943301	-0.288695	-0.0744941	0.189567	0.114708	-0.431135	-0.304526	0.270586	0.288457	0.123423	-0.650236	-0.493444	0.0139978
orf19.1717	1.45609	-1.20981	-0.636887	-0.964584	-1.00908	-0.958622	-0.570418	-0.0685122	-0.200659	0.268119	-0.406676	-0.347755	0.110658	0.281607	-0.434972	-1.22749	-0.270043	-0.03642	-0.108905	0.418709	0.71355	0.0537595	0.224051	-0.0462938	0.553894	0.629376	-0.587696	-0.352258	-0.0802199	0.266846
orf19.1718	-0.514644	-0.350377	-0.129681	0.165638	-0.106558	0.444864	-0.138972	-0.234239	-0.851278	-0.333506	-0.864936	-0.856025	-0.596371	-0.74134	-0.285444	-0.483189	-0.516441	-0.398774	-0.0368657	0.104513	0.107501	0.0655244	-0.00985798	-0.382656	0.0642724	0.284251	0.0142217	-0.0813842	-0.636988	0.264767
orf19.1719	-0.971505	0.266959	1.21532	1.57562	1.10539	0.764393	0.620027	0.430417	0.119701	0.189304	1.66915	2.05067	-0.361841	0.183486	0.0922841	0.407491	0.134493	-0.434166	2.84042	0.456739	0.535243	0.545986	2.95546	2.0797	0.197566	0.580856	0.615172	3.23109	1.86909	0.398763
orf19.172	1.19497	-2.20897	-3.9911	-4.43319	-3.07303	-0.690234	-2.56844	-1.50003	-1.35803	-0.822211	-1.07066	-1.63393	-0.157757	1.27389	-0.999799	-1.02965	-2.99262	-2.4329	-0.619761	-0.289977	0.53467	-0.0445568	-0.969143	-1.47855	0.555252	0.53436	0.14407	-0.413409	-1.6714	0.387467
orf19.1720	2.47987	-0.325972	-1.39893	-1.72411	-1.59611	-0.957727	-0.984368	-1.18642	-0.13327	-0.0695131	-1.16302	-1.88617	1.53793	1.52771	-0.765655	-0.374818	1.8907	2.23202	-1.9415	0.969082	-0.0556879	0.255865	-2.80032	-1.86489	0.245561	0.206064	-0.0305433	-0.879493	0.367374	0.695207
orf19.1721	4.03018	-1.72523	-2.52771	-1.58727	-1.47426	0.282373	-0.21005	-1.74439	-1.65498	-1.03501	0.32289	-0.633462	2.34442	1.42862	-0.0596839	1.2885	1.69522	1.30587	2.29989	2.43036	2.75348	-0.689956	1.67209	1.46622	4.66313	0.521853	0.330271	0.836997	0.604918	1.01311
orf19.1723	-1.01712	0.782875	0.812436	0.567906	-0.609621	0.208887	-0.00398808	-0.38184	0.0670529	0.159987	0.558017	-0.539873	-0.273075	-0.659933	0.535378	0.385191	0.297245	0.224483	-0.354055	-0.307269	0.0744973	0.0526311	-0.578443	-0.687702	0.533802	-0.433327	0.0620141	-0.260042	-0.74773	-0.182263
