Name	Spom_LAG	Spom_LL	Spom_DS	Spom_PS	Spom_PLAT	Spom_HS5	Spom_HS15	Spom_HS30	Spom_HS60	Spom_0.2MKCl.10	Spom_0.2MKCl.20	Spom_0.2MKCl.40	Spom_0.2MKCl.80	Spom_0.4MKCl.10	Spom_0.4MKCl.20	Spom_0.4MKCl.40	Spom_0.4MKCl.80	Spom_0.8MKCl.10	Spom_0.8MKCl.20	Spom_0.8MKCl.40	Spom_0.8MKCl.80
SPAC3H1.06c	0.402598	-0.731244	-0.652437	-0.473783	-0.467695	-0.314412	-0.566435	-0.212733	-0.230275	-0.00391434	0.466175	-0.16069	-0.100826	0.18333	0.0162053	1.01707	0.1523	0.0241889	-0.00474691	0.0361262	0.768003
SPAC3H1.07	-0.236	-1.84515	-3.05523	-3.10116	-2.26186	-0.344701	-0.438193	-0.311657	-0.0213498	0.0332402	-0.109552	0.0248884	0.193124	0.066881	0.139915	-0.00591923	0.235762	-0.00210287	-0.0132403	0.00138765	0.0378728
SPAC3H1.08c	0.547878	0.219075	0.771524	0.563867	1.13484	1.28442	1.28168	1.32659	1.39972	0.0961376	0.13354	-0.00702018	-0.0801278	-0.0980881	-0.0898983	-0.210468	-0.386718	-0.020865	0.0672686	-0.188503	-0.139422
SPAC3H1.09c	0.853886	-0.507377	-1.26881	-1.41422	-0.889451	-0.512717	-0.460134	-0.188202	-0.283246	-0.0897634	0.247476	0.18572	0.064778	-0.17862	-0.205444	0.317332	0.0319802	0.0529814	-0.0560747	-0.482935	-0.0588471
SPAC3H1.10	0.567659	-0.65853	-0.56988	-0.456267	-0.150447	-0.48403	-1.10389	-0.912268	-0.659414	-0.397923	-0.58065	-0.238735	-0.327843	0.0341212	-0.475098	-0.402957	-0.420884	-0.0707175	-0.015459	-0.360892	-0.74768
SPAC3H1.11	0.371632	0.0392483	-0.286279	-0.376202	0.554264	-0.861748	-1.19934	0.482851	-0.419817	-0.50944	0.400123	0.153483	-0.300742	-1.785	0.0104394	0.55692	-0.160036	-0.201244	-0.992022	-0.405965	-0.633458
SPAC3H1.12c	0.89412	-0.205545	0.132204	0.220211	0.272618	-0.551629	0.0553721	-0.109146	-0.478073	-0.27326	0.298174	0.216879	0.0340057	-0.582712	0.05125	0.338973	-0.034577	-0.023229	-0.172345	0.176991	0.114833
SPAC3H1.13	0.475867	-0.406539	0.466715	0.406881	-0.134781	-0.0662233	-0.350153	0.0288481	0.0339862	-0.245971	-0.380225	0.03988	0.00969691	-0.0522802	-0.545015	-0.323133	-0.198791	0.00859668	0.254301	-0.531311	-0.417361
SPAC3H1.14	0.010758	0.578107	1.24155	1.21763	1.28161	-0.488758	0.0909971	-0.043774	-0.063619	0.0685433	0.402142	0.010471	0.137845	-0.308994	0.280535	0.332931	0.0915581	-0.16623	0.0686924	-0.311671	0.187656
SPAC3H5.04	0.277319	0.215989	1.75823	1.98698	1.53305	0.175253	0.345276	0.220866	0.0816351	0.224052	0.181928	-0.134719	-0.0781084	0.40015	0.518798	-0.00394784	-0.150747	-0.0290355	0.164355	0.595798	0.0138425
SPAC3H5.05c	0.0051224	-0.133428	-0.381363	-0.613092	-2.64258	0.0268799	-0.179682	-0.0442066	0.0605959	-0.0334205	-0.0453225	0.149945	0.0762125	-0.0646197	-0.11318	0.265595	0.0543558	0.000726805	-0.112589	-0.0443966	0.193817
SPAC3H5.06c	-1.37529	-0.0275154	-2.04984	-2.2526	-2.58314	-0.477524	-1.05589	-1.08708	-0.581411	-0.321994	-0.889448	-0.0665604	-0.116386	-0.214941	-1.04696	-0.513061	0.131272	0.0459106	-0.102854	-0.804766	-0.702009
SPAC3H5.07	0.294903	-0.240578	-1.41102	-1.58384	-2.21081	-0.0569884	-0.595829	-0.535811	-0.154535	-0.0138229	-0.118122	-0.133372	-0.0811492	-0.0157717	-0.122678	-0.212251	0.0103484	-0.000990243	0.0502586	-0.132297	-0.365575
SPAC3H5.08c	0.37477	-0.211962	-0.0619536	-0.0528874	-0.0920494	-0.212346	0.0556886	0.000729967	-0.185	-0.257147	0.165044	0.200511	-0.0321338	-0.380383	-0.473498	0.136503	-0.0866231	-0.141755	-0.369882	-0.793308	-0.123435
SPAC3H5.09c	-0.437902	0.317764	0.648005	0.604745	0.627507	0.204217	0.603205	0.353084	0.079153	-0.151212	0.178365	0.216573	0.202565	-0.415893	-0.209362	0.592473	0.407558	-0.185034	-0.353931	-0.493797	0.296048
SPAC3H5.10	-0.0123278	-0.0455949	-0.539143	-0.70916	-1.98236	1.37995	0.934256	0.900894	1.15105	-0.102669	-0.0978231	0.00933584	0.144837	-0.0134151	-0.141438	-0.319027	-0.190318	-0.0113773	0.0700116	-0.0180837	-0.0505836
SPAC3H5.11	-0.193202	-0.0101228	1.23138	1.30831	0.804619	-0.00679812	0.216297	0.0708582	-0.274613	0.433849	0.71879	0.091118	0.0840305	0.183797	0.692303	0.632603	0.213078	0.335651	0.165691	0.497974	0.643251
SPAC3H5.12c	-0.109624	0.0156036	-0.308999	-0.321724	-1.33916	-0.240793	-0.327757	-0.334095	-0.360163	-0.0155634	-0.0234053	-0.0396943	-0.0570402	-0.0448339	0.0435818	-0.0942422	-0.122659	0.113024	0.104967	-0.0262529	-0.031662
SPAC3H8.02	-0.886499	-0.0437541	-0.658092	-0.665876	-0.856395	-0.229828	-0.6464	-0.725697	-0.484813	-0.248072	-0.302968	-0.0189036	0.0233402	-0.234275	-0.496105	0.169076	0.268355	-0.064995	-0.231668	-0.363644	0.0921714
SPAC3H8.03	0.523938	-0.137037	-0.298066	-0.380932	-0.339011	0.673892	0.260252	0.325618	0.568303	0.0321427	-0.163232	-0.123183	0.0906315	0.153526	-0.134738	-0.326428	-0.140536	-0.0193155	-0.0537243	-0.354131	-0.404975
SPAC3H8.04	-0.150983	0.76846	1.17504	1.15395	1.58096	0.959334	1.63026	1.34264	0.607968	0.913574	1.03269	-0.138829	0.160543	0.436558	1.25521	0.294965	0.0377214	0.0349297	0.164969	1.02467	0.532425
SPAC3H8.05c	-0.133347	-0.117269	-0.305628	-0.356408	-0.393643	-0.629225	-0.323818	-0.290683	-0.215146	-0.0766798	-0.0719739	-0.102403	-0.130676	0.0303401	-0.309498	-0.166272	-0.0784172	0.0852847	0.0360142	-0.142798	-0.122085
SPAC3H8.06	0.886469	-0.189063	0.396026	1.0012	1.22109	-1.25678	-0.572295	-1.12256	-1.03146	-0.678461	-1.03354	0.042787	-0.168905	-0.0750202	-0.846393	0.224515	0.0732786	0.11819	0.130069	-0.220532	0.0454265
SPAC3H8.07c	-0.518567	-0.110913	0.0516272	-0.170059	-0.574607	1.55913	1.35929	1.08241	1.32416	-0.013479	0.0104784	-0.0714596	0.041498	0.0172088	0.0635585	-0.343005	-0.0626749	0.000139434	0.042779	0.101954	-0.354129
SPAC3H8.08c	-0.0305168	0.257828	-0.0299127	-0.146656	0.177626	-0.0569957	0.0687559	0.176041	0.111036	0.0384733	0.496782	-0.0150812	0.160452	-0.250768	0.232253	0.251332	0.192152	-0.0866111	-0.0828837	-0.0509091	0.340529
SPAC3H8.09c	4.47607	-0.0650931	0.581607	0.865671	1.84361	0.644106	1.69319	2.04487	0.878233	0.195371	1.20501	1.66794	0.416852	-0.499418	1.09522	2.88985	1.18954	-0.0597555	-0.231276	1.65367	3.40329
SPAC3H8.10	-0.592704	-0.0794497	-0.421758	-0.426374	-0.732661	0.00182401	0.0750979	-0.0350646	-0.0456719	0.224404	0.316731	0.105355	0.031494	0.149779	0.200899	0.300893	0.279595	-0.0959113	-0.067665	-0.0186652	0.077856
SPAC458.02c	0.0145111	-0.0277206	-0.151383	-0.181242	-0.0870501	0.363139	0.115204	0.0654636	0.388479	0.0218906	0.0708712	-0.00311854	0.0475588	-0.0374057	-0.067991	-0.135757	0.00758461	0.00522036	-0.0106281	-0.130489	-0.32896
SPAC458.03	0.422667	0.323372	0.759171	0.672264	0.686341	0.0577941	0.553188	0.223413	-0.174771	0.306554	0.859988	0.11734	0.13836	-0.0650288	0.711682	0.548275	0.27825	-0.154636	-0.171306	0.255257	0.477677
SPAC458.04c	0.306258	0.857654	2.50564	2.81031	2.6102	-0.459989	0.790192	0.651581	0.455217	1.25876	0.692548	0.537407	0.175576	-0.960061	1.47817	0.461851	0.49945	0.156404	-0.338113	1.59953	1.23113
SPAC458.05	0.345062	0.708941	1.64511	1.73668	1.50649	0.355565	0.800971	0.936222	0.289462	0.471479	1.16161	0.181786	0.200467	0.178329	0.890359	0.505337	0.372271	-0.0726215	-0.000323134	0.682868	1.124
SPAC458.06	-0.626123	0.628707	0.510304	0.277361	0.337524	1.29648	1.90561	0.659236	0.589192	0.793173	0.499454	-0.386678	0.00394007	0.217923	0.507805	-0.0188905	-0.0680798	0.0193555	0.0873147	0.262559	0.0997743
SPAC458.07	-0.104163	0.12062	-0.146623	-0.412879	-0.298068	0.492786	0.695191	0.547323	0.406297	0.342151	0.533773	0.00886166	-0.0538488	-0.0666743	0.165042	0.0575275	-0.128598	0.025852	0.141176	-0.144968	-0.0450239
SPAC4A8.02c	-0.271675	0.650797	0.868407	0.554132	0.485691	0.164475	0.428565	0.711194	0.187281	0.487635	0.544905	0.124686	0.0342975	0.449608	0.75403	0.729663	0.330708	0.06205	0.104138	0.65101	0.834891
SPAC4A8.03c	-0.203989	-0.580589	0.226324	0.837697	0.963171	-1.20928	-1.01613	-1.09582	-0.860621	-0.421132	-0.0977358	-0.168101	-0.129799	-0.319409	-0.301053	-0.00342367	-0.23548	-0.0258404	-0.0633417	-0.0137843	-0.118978
SPAC4A8.04	-0.465946	1.84662	3.67936	3.72765	4.08768	0.739467	1.651	1.78618	-0.58272	1.28031	2.36428	0.37732	-0.00697122	0.675544	2.23746	2.96594	0.693562	0.117115	0.192347	2.18462	3.78932
SPAC4A8.05c	-1.27515	0.307053	-2.23193	-2.51614	-1.96755	0.703551	-0.184342	0.193733	0.437613	-0.0266326	-0.448979	0.403557	0.168287	-0.201256	-0.492028	-0.353671	0.385098	-0.173688	-0.226189	-0.602988	-0.691759
SPAC4A8.06c	0.690648	-0.560141	-1.1505	-1.22861	-1.58195	-0.503844	-0.960525	-0.795094	-0.501747	-0.361714	-0.570778	-0.242058	-0.146032	-0.423252	-0.674615	-0.491815	-0.148151	-0.0539576	-0.302251	-0.909537	-0.659663
SPAC4A8.07c	-0.29195	-0.553417	-1.40641	-1.19949	-1.2406	-2.09536	-1.94827	-1.60433	-1.09344	-1.86275	-0.94901	-0.183335	-0.0807532	-1.4648	-1.50895	-0.595086	-0.523755	-0.062726	-0.227691	-1.28184	-1.21229
SPAC4A8.08c	0.335269	-0.143874	0.253373	0.0766099	-0.0661707	-0.220926	-0.767408	-0.667491	-0.385615	0.0729276	-0.0297574	-0.0207717	0.0109478	-0.0424564	-0.190767	-0.279967	-0.119175	-0.00134981	-0.0281135	-0.196454	-0.237907
SPAC4A8.09c	1.13268	-0.317688	0.0695952	0.271358	1.43379	0.881733	0.86544	0.720025	0.300268	0.123711	0.128881	-0.460042	-0.377796	0.105061	0.357437	-0.240856	-0.496112	0.0718009	0.157169	0.13685	-0.446372
SPAC4A8.10	1.00656	-0.267276	0.382021	0.548556	1.28265	0.0911377	-0.147025	-0.40634	-0.639673	0.237027	0.208453	-0.232629	-0.280526	0.0817889	0.441185	-0.199462	-0.435605	-0.0598283	0.0753758	0.478	0.131297
SPAC4A8.11c	-0.125598	-0.188128	-1.12225	-1.27344	-0.64674	-0.31114	-0.566099	-0.782152	-0.662777	-0.0431191	0.0789888	-0.0659007	-0.165978	0.254608	0.182822	0.0271472	-0.0175603	0.173436	0.144184	0.0779676	-0.257273
SPAC4A8.12c	-0.24605	0.24158	0.701137	0.441654	0.151725	0.400562	0.529585	0.745182	0.66212	0.0961709	0.101105	-0.0074976	0.0250434	0.226844	0.0532948	-0.0991279	-0.0888078	0.012801	0.250746	0.270506	-0.185515
SPAC4A8.13c	-0.201206	0.338711	0.382744	0.186029	0.18205	0.00410592	0.0387121	0.186277	0.0797917	0.325637	0.420843	0.0396178	0.139486	0.346277	0.609537	0.224865	0.122811	-0.0689353	0.161625	0.429306	-0.0961387
SPAC4A8.14	0.638581	-0.320466	-0.284843	-0.331136	-0.307725	0.156007	0.126634	0.0485247	-0.0398735	0.0758419	0.034994	-0.0878516	0.0177244	0.250816	0.287774	-0.103239	-0.102696	-0.00091358	0.00731321	0.136499	-0.11434
SPAC4A8.15c	-0.209856	0.208998	0.406806	0.354456	0.490028	0.929025	0.923129	1.01249	1.15287	0.00133155	0.137443	0.122216	0.211822	0.00513037	0.0916144	0.158438	0.224304	-0.0922474	0.0012703	0.0586656	0.244239
SPAC4A8.16c	0.103704	-0.388938	-0.464902	-0.410013	-0.414412	-0.235853	-0.489504	-0.716373	-0.295916	-0.0762809	-0.252049	-0.225836	-0.0479876	0.0402256	-0.238896	-0.356126	-0.0546347	-0.00608329	0.0989631	-0.054434	-0.311439
SPAC4C5.01	-0.0705429	-0.761833	-1.70366	-1.67606	-1.70019	-0.235517	-0.640048	-0.945756	-0.637682	-0.47087	-0.908641	-0.504866	-0.126161	-0.262232	-0.911782	-0.975338	-0.624922	-0.0544855	-0.212597	-0.934228	-1.20526
SPAC4C5.02c	-0.548871	0.19384	0.282913	0.532471	0.332637	0.0330096	-0.118672	-0.281208	-0.155293	0.0286073	0.0157316	0.109517	-0.0741084	0.151457	0.0145344	0.31408	0.116234	0.0279689	-0.00768088	0.176474	0.343208
SPAC4C5.03	0.011117	-0.204322	-0.130391	-0.0485998	0.282905	-0.00426161	0.109676	-0.10563	-0.218051	0.208754	0.631704	0.364312	0.146778	0.081259	0.563801	1.05453	0.762488	-0.00936675	-0.125732	0.79871	0.865104
SPAC4C5.04	-0.0231303	-0.230113	-0.996314	-1.2789	-1.34882	0.351882	-0.167907	-0.179282	0.23223	0.0099204	-0.0232172	-0.0784914	0.138681	0.205845	0.143663	-0.284624	-0.00380992	-0.0355961	0.114854	0.0942985	-0.289837
SPAC4D7.01c	-0.111931	0.156213	0.218586	0.262437	0.215931	-0.119651	-0.00151557	0.0272396	-0.112337	-0.128796	0.0222653	0.0610822	-0.114325	0.0734848	-0.116438	0.0549122	0.111813	-0.145348	-0.183013	-0.3267	-0.105484
SPAC4D7.02c	-0.537334	1.6966	3.66091	3.86385	3.83888	0.528142	2.0881	2.56701	1.33808	1.42686	2.25673	1.58188	0.867996	0.818245	2.4475	2.8015	1.65655	-0.0324113	0.30013	2.4792	3.08729
SPAC4D7.03	1.09163	-0.0372866	-0.213009	-0.209604	-0.0783765	-0.374635	-0.40663	-0.270309	-0.145751	-0.10149	0.00690032	0.321237	0.0911845	-0.203202	0.275555	0.415151	0.248584	-0.0246183	-0.321055	0.283237	0.1636
SPAC4D7.04c	0.432406	-0.564521	-0.634809	-0.636166	-0.635698	0.0237521	-0.552706	-0.620924	-0.3756	-0.0723002	-0.313001	-0.159093	-0.0402175	-0.0983712	-0.252642	-0.575274	-0.417688	0.0351798	0.029484	-0.390506	-0.524718
SPAC4D7.05	0.0610144	-0.216035	-0.369745	-0.239863	0.0239722	-0.129864	-0.328277	-0.489634	-0.222411	-0.0393639	-0.153254	-0.160361	-0.0371794	0.0081929	-0.046075	-0.36715	-0.0834519	-0.0293722	0.0134019	-0.0610374	-0.400371
SPAC4D7.06c	1.15738	-0.121525	-0.821661	-1.22898	-1.02296	0.487968	0.1245	-0.0746516	0.0372948	0.165568	0.152324	0.0578491	0.2446	0.194181	0.210097	-0.0805324	0.100761	0.0110745	0.264964	0.200473	0.126416
SPAC4D7.07c	0.373934	0.0366672	0.00106559	-0.184691	-0.226876	-0.488338	-0.309012	-0.0399908	-0.0679294	-0.258771	0.0824179	-0.153808	-0.12383	0.0145255	-0.189651	-0.0745192	-0.0949247	0.168275	0.170891	-0.0681918	-0.194279
SPAC4D7.08c	-0.0181331	-0.571343	-1.50721	-1.54608	-1.18476	-0.780044	-1.72792	-1.42029	-0.77474	-0.34478	-0.875693	-0.432686	-0.250633	-0.130727	-0.954237	-0.856799	-0.41998	0.0247454	0.00753554	-0.73581	-1.22993
