Name	Klac_LAG	Klac_LL	Klac_DS	Klac_PS	Klac_PLAT	Klac_HS5	Klac_HS15	Klac_HS30	Klac_HS45	Klac_HS60	Klac_Salt-5	Klac_Salt-15	Klac_Salt-30	Klac_Salt-60	Klac_Ox5	Klac_Ox15	Klac_Ox30	Klac_Ox60	Klac_0.2MKCl-10	Klac_0.2MKCl-20	Klac_0.2MKCl-40	Klac_0.2MKCl-80	Klac_0.4MKCl-10	Klac_0.4MKCl-20	Klac_0.4MKCl-40	Klac_0.4MKCl-80	Klac_0.8MKCl-10	Klac_0.8MKCl-20	Klac_0.8MKCl-40	Klac_0.8MKCl-80
KLLA0A01628g	1.10241	0.2081	-0.130943	-0.305677	-0.842322	-0.0396223	0.141275	-0.127378	-0.0469249	0.310948	-0.236307	-0.22831	-0.536605	-0.0195575	0.0216422	0.742765	0.79565	0.444148	0.0546602	0.0179523	0.256665	0.118497	0.225132	0.240082	-0.0764733	0.295464	-0.0830727	0.0656099	0.367449	-0.161802
KLLA0A01650g	0.461637	-0.170066	-0.236899	0.0171385	-0.0014064	0.378977	0.0806155	0.0512788	0.0488574	0.131824	0.559786	0.44236	0.175597	0.370045	0.2227	0.322618	0.730779	0.614693	0.320768	0.0599834	0.0785303	0.0584627	0.483817	0.558058	0.392139	0.105018	0.000734118	0.0573212	0.258197	0.486082
KLLA0A01672g	-0.649442	-0.025489	0.122693	-0.0685235	-0.000724117	-0.0298669	0.109641	0.274197	0.386622	0.546976	-0.108774	0.198225	0.228573	0.0920778	-0.112279	-0.0627284	-0.284068	-0.0702943	0.0432413	0.0877392	0.221299	0.0577871	-0.0333269	0.194496	0.420938	-0.0930332	0.121612	0.10662	0.228292	0.320346
KLLA0A01694g	1.22567	-0.0442258	2.59993	3.30106	4.45033	2.08073	2.9206	2.29275	2.01231	1.75944	0.0691918	-0.323802	-1.03358	-0.00674168	-0.346621	-0.120852	0.624256	1.58262	1.07541	0.791367	-0.123922	0.382153	0.271039	0.483774	0.151383	0.444297	-0.0109409	0.294932	-0.101665	-0.0155815
KLLA0A01716g	0.988442	-0.241268	2.11695	2.21827	3.28505	0.213691	0.740813	0.596123	0.568411	0.696891	0.391931	0.177373	0.622499	0.686578	-0.0072411	-0.674482	-0.042263	0.0656837	0.599673	0.977502	0.842378	0.884296	-0.161869	0.121741	0	0.172039	-0.193172	0.558361	0.558361	0.558361
KLLA0A01738g	-2.7941	0.362935	0.0695596	-0.388411	-2.25007	-0.0128448	-0.382645	-0.400206	-0.120719	0.0945207	0.113567	-0.116648	-0.348721	-1.05218	0.0527413	-0.0858219	-0.361786	-1.29899	0.0737086	0.190587	0.669543	0.746851	0.0385878	0.0835617	-0.0840793	0.701645	0.130656	0.0437599	0.245613	-0.484582
KLLA0A01760g	-1.87857	0.138759	0.48906	0.493347	0.434605	0.364474	1.1474	0.920804	0.896219	0.699	-0.0125778	0.288832	-0.143374	-0.286387	-0.0588181	0.93998	1.75607	2.01877	0.349945	0.11764	-0.46739	-0.240362	0.203627	0.990696	0.703451	-0.181682	-0.145337	-0.0383312	-0.0515135	0
KLLA0A01782g	0.810825	0.519869	0.672415	0.467175	0.42237	-0.0287416	-0.251977	-0.553988	-0.604613	-0.660871	-0.48779	-0.838443	-0.940897	-0.960419	-0.120682	-0.468837	-0.876121	-1.15348	-0.045965	-0.166171	-0.0936959	0.299534	-0.73456	-0.377389	-0.377926	0.26527	-0.0077575	-0.162689	-0.659044	-0.72615
KLLA0A01804g	1.15785	-0.254366	-0.0832021	0.172908	0.398772	0.0653341	0.22928	0.0772	0.0960529	0.0523278	0.0678653	-0.00516093	0.0522173	0.00686921	0.108361	0.256796	0.951993	0.894625	0.145332	0.208556	0.124591	-0.0313021	-0.101545	0.421753	0.421813	-0.0941735	0.0659798	0.18409	0.102148	0.332225
KLLA0A01826g	1.33041	-0.110751	-0.208498	-0.348113	-0.165217	0.108678	0.120205	-0.226262	-0.231569	-0.173017	-0.11346	-0.175404	-0.48929	-0.286508	-0.1958	-0.165877	0.0181174	0.347275	-0.185421	-0.530058	-0.360873	-0.35037	-0.316891	-0.419453	0.262385	-0.14663	0.0149968	0.0749933	-0.337434	0.0359988
KLLA0A01848g	0.181371	-0.524669	-0.219919	0.40431	0.72939	-1.58894	-0.750234	-0.768263	-0.557388	-0.395703	-0.735603	-1.28486	0.358632	0.706392	-0.157973	-0.543328	-0.672123	0.104203	-2.219	-1.24614	-0.0271195	-0.330492	-0.680185	-2.71861	0.160402	-0.195657	0.0619293	0.0744201	0.108818	-1.28612
KLLA0A01870g	0.0907135	0.0115665	0.453187	0.757102	0.759776	0.125223	0.115773	-0.225883	-0.453529	-0.525403	-0.000721221	0.575535	0.171802	0.0355032	0.0518265	0.655859	0.300864	-0.284887	0.268538	0.143951	0.102034	-0.0476947	0.461986	0.624412	0.237449	-0.300564	0.193737	0.151717	0.331228	0.270428
KLLA0A01903g	0.129885	-0.0862185	-0.321135	-1.56027	-3.08748	0.0636163	-0.15817	-1.58289	-2.60708	-1.60696	0.0289538	-0.0130018	0.213451	0.209561	0.174656	0.0712553	-0.045403	-1.96531	-0.138522	-0.00925525	-0.00900315	0.113517	-0.145036	-0.110738	0.043545	0.0149411	-0.0220336	-0.191601	-0.394974	-0.535771
KLLA0A01925g	-0.386812	-0.0892697	-0.0677687	0.171836	0.220568	-0.779075	-0.743593	-0.683524	-0.623643	-0.716704	-0.074462	0.358521	0.531092	0.322744	-0.235182	-0.204054	-0.436816	-0.252295	-0.178412	-0.0466894	0.0184803	-0.0173311	-0.24017	0.000512856	-0.346045	-0.205962	0.13232	0.0829257	0.140904	0.124788
KLLA0A01947g	-1.79894	-1.14864	-1.05996	-0.725407	-0.410324	-0.443293	-0.920435	-1.04107	-0.96126	-1.00124	-0.323694	-0.284213	0.0763053	0.409341	-0.145777	-0.0893385	-0.422134	-1.06182	-0.462468	-1.04804	-0.747022	-0.592826	-0.301049	-0.666034	-0.363508	-0.321125	0.103294	0.133673	-0.180899	-1.17203
KLLA0A01969g	0.767569	-0.00765949	-0.286256	-0.169718	-0.327785	-0.276582	-0.343373	-0.404986	-0.263471	-0.10114	-0.238031	-0.299633	-0.0259519	0.158795	-0.0238793	0.0525836	-0.315755	-0.0932033	-0.583697	-0.361785	-0.0738177	-0.162395	-0.196705	-0.672411	-0.389829	-0.089323	-0.0215492	-0.12579	-0.042791	-0.215707
KLLA0A01991g	-1.36915	0.339931	0.280287	0.0897573	-0.352106	-0.282499	-0.709296	-0.40753	-0.270793	-0.03258	-0.0258293	-0.174545	-0.252794	-0.731455	-0.0563311	-0.196819	-0.471163	-0.761825	0.156037	0.171991	0.0925809	0.028063	-0.259833	-0.224778	-0.26321	-0.266935	-0.0281288	-0.0450658	-0.23782	-0.327605
KLLA0A02013g	-0.407749	0.0845878	1.29813	1.99376	2.33644	-0.0825274	-0.663961	-0.240004	-0.0121219	0.292997	0.869239	0.795036	0.954985	0.178001	0.23423	0.207212	0.448437	1.03003	0.687101	0.721258	0.357287	0.157139	0.526587	0.967011	0.975935	0.100717	0.167212	0.336983	0.467843	0.732775
KLLA0A02035g	-0.064259	-0.31126	-0.428838	-0.596631	-1.16107	-0.566567	-1.01681	-0.931271	-0.832539	-0.961464	-0.501709	-0.491684	0.172407	0.249553	-0.0106133	-0.300423	-1.07187	-0.737162	-0.758164	-0.752142	-0.612224	-0.488471	-0.676275	-1.22157	-1.06781	-0.451359	-0.00616575	-0.148895	-1.00102	-0.617271
KLLA0A02057g	0.389352	-0.218797	-0.297483	-0.653408	-1.23348	-0.00909467	0.148805	0.0890346	0.145001	-0.0391351	-0.0412941	0.110594	0.431993	-0.159799	-0.0941796	-0.371759	-0.992354	-0.790473	0.0318499	-0.0745182	-0.344636	-0.152272	0.403493	0.0690318	0.0266272	-0.0355579	0.132777	0.175462	0.150241	0.144964
KLLA0A02079g	0.969772	-0.979692	-2.49928	-2.48919	-2.36619	-0.370401	-0.418461	-0.242186	-0.335016	-0.686327	-0.864653	-1.51219	0.593456	0.899473	0.0580889	0.525893	0.232626	-0.625191	-1.4223	-1.8983	-0.0630172	-0.356532	-0.0391021	-2.0122	-0.701655	0.0776527	0.0337004	0.218505	0.0728861	-1.92247
KLLA0A02101g	-0.477378	0.027301	0.375606	0.327628	0.0992049	0.128562	0.940869	0.966381	0.719002	0.584588	0.154092	-0.385733	-0.523301	-0.273364	-0.235342	-0.795189	-1.21263	-1.1152	-0.550155	-0.656875	-0.334109	-0.109547	-0.0995276	-1.01009	-0.348287	-0.312	0.0570582	0.113941	0.406878	-0.907007
KLLA0A02123g	-1.48006	-0.350866	1.92212	2.63538	3.39658	0.218532	0.664743	0.836567	0.821443	0.50123	0.483081	0.0491599	-0.924732	-1.28888	-0.0237978	0.0414373	0.0308063	-0.00559189	0.13881	-0.0667763	-0.289837	-0.0992395	0.269479	0.598653	-0.204404	-0.114761	0.300417	0.330304	1.24042	0.791749
KLLA0A02145g	0.471926	-0.0817341	-0.051332	0.199068	0.254046	0.408811	0.821705	0.657334	0.618065	-0.0541829	0.0182912	-0.194377	-0.199472	-0.222983	-0.129729	0.144437	0.412037	0.472515	-0.243942	-0.180929	-0.145987	-0.24065	0.185638	-0.132013	0.696974	-0.0793561	0.0112881	0.206593	0.538652	-0.0396214
KLLA0A02167g	0.750335	-0.0387999	0.185551	0.521274	0.397654	-0.179554	-0.00565813	-0.630682	-0.907001	-0.862182	-0.352616	0.039609	0.00521946	0.221182	-0.159002	-0.289907	-0.327765	0.0584598	-0.124026	-0.104173	-0.014401	-0.0436628	-0.365194	-0.0326202	-0.0680017	-0.14765	-0.0481394	-0.205171	-0.216842	-0.185437
KLLA0A02189g	0.753986	0.0188418	0.13784	0.428758	0.400723	0.244575	0.225733	-0.11025	-0.209371	-0.150849	-0.305561	0.276026	0.124635	0.124462	0.0759116	0.227472	0.539373	0.422384	0.253593	0.263992	0.162855	0.153906	-0.0567522	0.501235	0.479039	0.0933681	-0.0563463	-0.146388	-0.0548961	0.828907
KLLA0A02211g	-0.0470669	-0.154238	-0.177941	-0.183287	-0.403659	-0.576387	-0.297706	-0.105388	-0.143766	0.195676	0.24174	0.301869	0.638127	0.222172	0.220111	0.350863	0.480823	0.774713	0.14128	0.188821	0.173515	0.0867836	0.258596	0.470682	1.0814	0.0472783	-0.0567936	-0.103626	-0.00918888	0.563688
KLLA0A02233g	-1.95892	0.0794	0.320311	-0.0882501	-0.348564	0.0162753	1.28837	1.38768	1.00527	0.710274	0.206497	0.323975	0.219131	-0.333154	0.038719	-0.0670284	0.314048	1.70738	0.467527	0.66311	0.0142039	-0.0774228	0.157354	0.676273	0.514687	-0.380891	0.107426	0.0995699	0.604464	1.39575
KLLA0A02255g	-0.261303	-0.159107	-0.118667	-0.310191	-0.0870126	-0.14347	0.636134	0.605825	0.278552	0.175745	-0.00935572	0.391515	0.14929	0.0647893	-0.0468127	-0.529997	0.174552	1.58634	0.400493	0.385179	-0.13287	0.0126147	-0.305335	0.445365	0.137538	-0.254661	0.0288885	0.0281275	0.015736	1.46458
KLLA0A02277g	0.221166	-0.189421	-0.574434	-0.752579	-0.901026	-0.470487	-0.52879	-0.76676	-0.804942	-0.752374	-0.522079	-0.450944	0.0706009	0.0653357	-0.0467941	0.108374	-0.381979	-0.377195	-0.491191	-0.551127	-0.477666	-0.496984	-0.377243	-0.858864	-0.295449	-0.412022	0.067741	0.914209	-0.342308	-0.627687
KLLA0A02299g	0.80127	-0.131847	-0.462775	-0.7052	-0.727966	-0.492008	-0.628656	-0.85543	-0.969547	-1.2262	-0.438238	-0.211131	0.279281	0.312633	0.167908	-0.0908518	-0.397244	-0.233994	-0.36871	-0.260162	-0.0410565	-0.0479145	-0.600179	-0.346506	0.293431	-0.05116	0.0344942	-0.109803	-0.539405	-0.220196
KLLA0A02321g	0.617102	-0.159299	-0.436536	-0.496758	-0.449792	-0.0303981	-0.223698	-0.46947	-0.515197	-0.801576	-0.233701	0.13974	0.116648	0.101713	-0.0377927	-0.0546908	0.00874345	0.182426	0.14035	0.0561336	0.0325452	0.0216172	0.14491	0.479487	0.272154	0.00389954	-0.0663706	-0.122798	0.22201	0.599536
KLLA0A02343g	-2.2346	0.391801	0.376612	0.0207231	-0.775054	1.1115	0.877995	0.504113	0.536212	0.54914	0.25701	1.23696	0.546759	-0.427712	-0.0436091	0.188464	0.395486	-0.0203321	1.41945	1.38294	0.483844	0.528924	0.696719	1.97007	1.38377	0.525879	0.00450864	-0.0353595	0.21553	2.81687
KLLA0A02365g	-2.3182	0.996945	1.6748	1.55263	0.903771	0.964674	0.873195	0.816779	0.918111	0.836553	0.661393	0.806692	0.171022	-0.814302	0.188219	0.404022	0.5814	0.12248	1.12004	1.3409	0.578904	0.435564	0.67395	1.61857	1.48608	0.211483	0.0672903	0.219623	0.42007	1.68636
KLLA0A02387g	0.246998	-0.0582435	1.55485	2.52388	4.06106	-1.32967	-0.861787	-0.341779	-0.28106	-0.341358	0.927332	0.647545	0.202131	0.37764	-0.413233	-0.738167	0.383883	1.75125	-0.702413	-0.422381	-0.0161938	-0.227784	0.63079	-0.0950099	-0.229491	0.579466	0.00656358	-0.258954	0.116797	-0.760416
KLLA0A02431g	-1.34007	-0.416847	0.247088	0.834821	0.96924	1.12308	1.06719	1.43036	1.50868	2.06837	0.843942	0.145657	-0.337009	-0.207313	-0.384506	-0.386458	0.219719	0.76447	0.269803	-0.122414	-0.276624	-0.122001	1.00557	0.10292	-0.0627467	-0.213564	0.0511041	0.348939	0.0927577	-0.105677
KLLA0A02453g	-1.48561	0.6492	0.869525	0.352841	-0.532166	0.249996	0.339299	0.843061	1.08343	0.922844	0.530899	0.166959	-0.0116993	-0.439672	0.0814458	0.336001	0.601848	0.227673	0.216804	0.338364	0.265591	0.26394	0.316638	0.187563	0.44527	0.110486	0.123126	0.106133	0.45953	-0.0152273
KLLA0A02475g	-1.30023	1.06411	1.95929	2.13289	2.67312	1.21019	1.75443	1.26914	1.38785	1.56699	0.438382	0.498456	0.464327	-0.54025	0.284618	0.5289	0.811337	0.0781978	0.888612	1.14773	0.214695	0.354321	0.597562	1.58159	0.586881	-0.0426823	0.101547	0.129401	0.253389	0.68686
KLLA0A02497g	-1.03572	0.455759	1.02384	1.26482	1.68508	0.733426	0.462086	0.381675	0.495239	0.769517	-0.0561625	-0.328854	-0.522623	-0.208655	-0.406828	-0.651048	-0.697878	-0.374858	-0.0209324	-0.151731	-0.191816	0.0798502	-0.251979	-0.540887	-0.402059	-0.0355309	0.00317873	-0.0553551	-0.36113	-0.986208
KLLA0A02519g	0.292839	-0.106297	0.212832	0.425652	0.264713	0.23518	-0.000540522	-0.0995349	-0.120925	-0.0892407	-0.152155	-0.172985	-0.535083	-0.297845	-0.164686	-0.265899	0.0725042	0.324731	-0.155025	-0.310288	-0.347483	-0.208165	-0.42612	-0.285784	-0.285615	-0.102943	0.00148084	-0.164182	-0.347985	-0.0377752
KLLA0A02541g	-1.11349	0.228674	0.0151203	-0.308429	-1.21115	0.532244	0.058019	0.217135	0.395783	0.0839367	-0.271956	-1.26355	-1.07332	-0.309195	-0.457515	-0.311703	-0.430896	-0.654548	-0.658788	-0.41548	0.101728	-0.0651434	-0.42845	-1.61481	-0.256913	0.41344	0.100982	0.0779459	-0.316492	-1.83745
KLLA0A02563g	-0.412654	0.120221	0.962299	1.64364	2.01066	0.0912277	0.839392	1.1035	1.19919	1.18718	0.0877889	0.239601	-0.034677	0.068211	-0.0681884	0.300215	0.769301	1.07219	0.212462	0.284059	0.145597	-0.0650899	0.234501	0.623835	0.376621	0.242878	-0.118399	0.0897861	0.377408	1.30825
KLLA0A02585g	0.294745	0.230853	0.0675732	0.264045	-0.285699	0.93802	1.25374	1.04094	1.08531	1.04314	0.171423	-0.447763	-0.715274	-0.584229	-0.143289	0.277316	0.222866	0.358003	-0.271842	-0.419717	-0.400332	-0.203684	-0.118563	-0.701048	-0.697547	-0.35923	-0.0868813	0.0716594	0.104524	-0.704015
KLLA0A02607g	-2.96251	0.195627	0.753354	0.282478	-0.95163	0.302486	1.03131	1.68241	1.35278	1.55617	0.283356	0.489344	0.157632	-0.250829	-0.00210414	0.261292	0.574707	0.701041	0.34552	0.414389	0.274289	0.0420695	0.374743	0.597106	0.503556	0.0548236	0.109841	0.644774	0.504588	1.01627
KLLA0A02629g	0.924595	0.015519	2.25364	4.86576	5.29387	0.0947329	-0.00918259	-0.294847	-0.492767	-1.12744	1.33717	0.659055	-0.104537	-0.228538	0.306042	-0.0898114	2.03795	3.27632	-0.221332	-0.821361	-0.983273	-0.311081	0.908642	1.25311	0.360519	0.31739	0.51951	0.361081	0.908614	3.89266
KLLA0A02651g	0.46625	-0.240146	-0.438675	-0.234567	0.0717842	0.337231	-0.141581	0.107786	0.418933	0.518589	-0.115903	-0.333933	-0.194952	0.112657	0.118115	0.861542	1.08787	0.158245	-0.286865	-0.523704	-0.171774	-0.170751	-0.011929	-0.436576	0.315494	0.141636	0.0781325	0.081552	0.385254	-0.341064
KLLA0A02673g	0.689646	-0.0511088	-0.869943	-1.65218	-2.01755	-0.133851	-1.08084	-0.412337	-0.525686	-0.336539	-0.166345	-0.479753	-0.211509	0.114187	-0.171116	-0.743237	-0.330518	0.317838	-0.025798	-0.288547	-0.0225889	-0.0802207	-0.47623	-0.641645	0.46505	0.00756081	-0.0328622	0.105149	-0.211417	0.0753191
KLLA0A02695g	-0.106734	0.260754	1.76132	2.14064	2.33381	0.183773	0.0652827	0.551992	0.594792	0.461837	0.386026	0.429375	-0.803376	-0.544347	0.337832	0.741427	1.3889	1.85184	0.081575	-0.321207	-0.715235	-0.518699	0.249249	0.0590541	0.173724	-0.770391	0.0747098	0.223906	0.449755	0.617492
KLLA0A02717g	2.4014	2.0808	3.31729	3.88308	4.75445	0.744211	1.61873	1.48286	1.48348	1.34056	0.889836	0.423526	-1.94138	-1.83991	-0.00209043	0.256787	1.08346	0.382953	2.15169	0.712097	0.404509	0.470602	2.19879	3.1964	1.1221	0.455421	0.0230938	0.104937	0.958212	2.46706
KLLA0A02739g	0.517372	0.89788	2.00897	1.719	1.32506	0.689054	0.773628	1.1597	1.30661	1.2187	-0.369943	-0.963745	-1.14951	-1.28119	-0.714746	-0.950579	-1.2433	-1.33568	-0.15278	-0.141602	0.023011	0.220285	-0.431929	-0.161495	0.141574	0.331176	-0.0443422	-0.0578564	-0.3529	0.334432
KLLA0A02761g	-0.437933	-0.377204	-1.16269	-1.34848	-1.93365	-0.601321	-0.965646	-1.01004	-1.10874	-1.34848	0.0759047	0.161872	0.292025	0.198979	-0.173035	-0.0580852	-0.360851	-0.724539	-0.0102632	-0.0104561	0.0471134	-0.0432659	0.334503	0.303184	0.390233	-0.0268943	-0.00309016	0.000560441	0.160245	0.19187
KLLA0A02827g	-3.37459	0.234725	0.604484	0.459449	0.0924694	0.229009	0.0752592	0.352422	0.525488	0.564623	0.415067	0.437733	-0.154433	-0.32022	0.0790645	0.0320392	-0.0885962	-0.0119903	0.34311	0.244036	-0.0860429	-0.0718874	0.339068	0.385374	0.213497	-0.0547647	0.0685495	0.14236	0.56743	0.201025
KLLA0A02849g	-0.383952	-0.183072	0.0830594	0.0186078	0.211906	0.0270681	-0.131563	0.109179	0.100239	-0.161778	0.149459	-0.362433	0.0215893	-0.0339289	0.242151	0.342958	0.697225	0.461477	-0.373368	-0.23512	-0.117339	-0.229515	0.0139001	-0.128576	0.231972	0.0616339	0.0457475	0.377476	0.316234	-0.183483
KLLA0A02871g	-2.30588	-0.603061	-1.11605	-1.48161	-2.61022	0.0410851	-1.41202	-1.41394	-1.19317	-1.07982	0.330204	-0.0570702	0.113455	0.0928276	-0.060797	-0.303993	-0.811671	-2.04465	-0.492898	-0.477346	0.151965	-0.161488	0.0962687	-0.319258	-0.431905	0.120299	0.056639	0.199646	0.742691	-0.283735
KLLA0A02893g	-1.40805	-0.492195	-0.704761	-1.2645	-1.33182	-0.252065	-1.11759	-0.712648	-0.481493	-0.410434	-0.0719877	-1.0382	-0.541953	0.000315121	0.0907122	-0.335722	-0.809434	-1.03894	-0.548085	-0.529276	-0.0164936	-0.431306	0.0593512	-0.824566	-0.80942	-0.229761	0.0461915	0.0424685	0.310524	-2.06388
KLLA0A02915g	0.385693	-0.209355	-0.362779	-0.390078	-0.732066	-0.597158	-0.969218	-0.931824	-0.964783	-0.958038	-0.710781	-0.537588	0.336538	0.367667	0.0506087	0.0673488	-0.735422	-0.887148	-0.826324	-0.799918	-0.72098	-0.6672	-0.752597	-1.40923	-0.690981	-0.526904	-0.00962451	-0.13701	-0.871538	-1.02989
KLLA0A02937g	-0.847644	-0.0843888	0.0980123	-0.439195	-0.588725	-0.229134	0.617449	0.696254	0.367641	0.268124	0.325835	0.403552	0.25881	0.119987	-0.0334698	-0.405035	-1.05679	-0.398782	0.419699	0.342795	0.0110827	-0.0135155	0.188826	0.395782	0.199135	0.0570291	-0.0992754	-0.115075	-0.430838	0.268084
KLLA0A02959g	0.385722	-0.063075	-0.491639	-0.946731	-1.15534	-0.245326	-0.17767	-0.148164	-0.314559	-0.408703	0.261591	0.507775	0.272358	-0.00592768	-0.12058	-0.267231	-0.245312	-0.0364743	0.275123	0.25901	0.00268209	0.0137635	0.0324382	0.445707	1.08074	-0.0924032	-0.0978395	-0.31627	-0.124291	0.456076
KLLA0A02981g	0.915031	-0.60807	0.0456741	0.292505	0.437888	0.359569	0.775929	0.37822	0.288489	0.42694	0.245628	-0.721512	-0.412218	0.048059	0.272081	0.188541	0.340297	0.292493	-0.45279	-0.380807	0.109387	-0.236779	-0.0468902	-1.15581	-0.316972	0.0254229	0.0186211	0.0554562	0.311554	-1.32787
KLLA0A03003g	0.511744	-0.0590632	-0.0202229	-0.13602	0.0669053	0.46775	1.57806	1.42446	1.20785	1.17867	-0.115606	-0.338095	-0.194616	-0.101698	0.138355	0.64539	0.826685	0.820998	-0.0277336	0.00985036	0.171856	0.0469843	-0.45048	-0.466071	-0.348796	0.0259081	0.0340453	0.126822	0.192807	-0.067066
KLLA0A03025g	1.3049	-1.14292	-2.08002	-1.82856	-1.13303	-0.565964	-1.05981	-1.4337	-1.62953	-1.74186	-0.321065	-1.00648	-0.994864	0.342181	0.220323	0.401217	0.879731	0.518808	-0.403193	-0.947163	-0.217824	-0.106973	-0.399374	-1.33423	-1.66381	-0.252016	0.0703089	-0.133242	-0.380382	-2.6183
KLLA0A03047g	0.904408	-0.272689	-0.763582	-0.864278	-0.65631	1.30173	0.969486	0.319061	-0.00766569	-0.143451	0.356382	0.293454	0.0226041	0.148433	-0.0730663	-0.119627	-0.227769	-0.0801969	0.469989	0.256473	0.219498	0.225495	1.02537	0.148666	0.22517	0.161775	-0.171891	-0.34646	1.17712	0.204882
KLLA0A03069g	1.89036	-0.190232	-1.02833	-1.67136	-1.4668	0.29525	-0.104867	0.0159502	0.182376	0.362187	0.602126	-0.0173754	0.546441	-0.316761	0.0713137	0.178575	1.54988	2.90773	-0.0661025	0.373515	0.0336233	0.197266	0.226187	-0.426611	0.136003	-0.0863062	0.0449672	0.0722387	0.0452376	0.266909
KLLA0A03091g	1.89646	-0.127973	0.0782195	0.352844	0.925513	0.768452	-0.488317	-0.929197	-0.99011	-1.27836	-0.104283	-0.585546	-0.618387	0.138389	-1.02426	-2.19841	-2.26653	-1.33059	-0.194923	-0.225595	0.184519	-0.0433852	-0.103148	-1.38863	-0.754458	0.228335	-0.101206	-0.411554	-0.340319	-1.58811
KLLA0A03113g	-0.841298	0.48823	0.767521	0.62682	0.1135	0.300244	0.699347	0.748139	0.744949	0.544653	0.255357	0.104333	-0.162857	-0.200641	0.0537185	-0.286377	-0.35084	-0.554946	0.450789	0.449399	0.349576	0.264407	0.230485	0.704402	0.0807588	0.245895	0.0412719	-0.129368	0.00319499	0.593129
KLLA0A03135g	0.77093	-0.262696	-0.526886	-0.744017	-0.563286	0.432817	0.643167	0.176973	-0.0309179	-0.0663448	-0.403554	-0.220831	0.190015	0.334508	0.173241	0.46002	-0.0253937	-0.0740546	-0.813382	-0.286336	0.0166391	-0.17933	-0.39532	-1.00078	0.478663	-0.0611645	0.0145474	-0.194028	-0.168612	-0.719053
KLLA0A03157g	0.60499	-0.1641	-0.512774	-0.960753	-1.09267	-0.442742	-0.740569	-0.694476	-0.708304	-0.630854	-0.209293	-0.233895	0.0412806	0.124824	0.00241979	-0.445939	-0.855862	-0.398709	-0.0867757	-0.153658	-0.033871	0.033071	-0.379882	-0.686501	-0.417627	0.138801	-0.0610735	0.043387	-0.554306	-0.587777
KLLA0A03179g	1.21612	0.0772624	-0.175961	-0.199015	0.0300762	1.10837	1.38289	0.621327	0.669119	0.563327	-0.390108	-0.0962312	-0.440024	-0.8224	-0.0651363	0.133181	0.0816152	0.313058	-0.0655498	-0.215887	-0.413824	-0.243336	-0.139961	-0.105176	0.0800574	-0.150667	0.0315112	0.475317	-0.091779	0.454622
KLLA0A03201g	3.82606	0.948609	-0.0583699	-1.81199	-2.38645	-1.68095	-2.561	-3.06458	-3.19311	-2.62447	0.615596	1.40813	1.5575	0.10194	-0.196892	-1.03537	-2.17423	-2.17601	0.957902	0.697385	-0.237294	0.624057	0.667665	1.26184	0.183264	0.398773	-0.0320106	0.0556514	0.444743	-0.243036
KLLA0A03223g	0.747195	-0.0254598	2.59848	3.41386	3.72012	0.478384	1.60702	1.5694	1.22642	0.778479	1.40939	3.91128	0.891305	-0.543522	0.145157	-0.138562	0.124143	0.858862	3.39522	2.11474	-0.789303	-0.545609	2.69701	4.63126	0.37922	-0.553472	0.114639	-0.00520427	1.06074	3.03215
KLLA0A03245g	0.716369	-0.730692	-2.47373	-3.23641	-3.55122	-1.30343	-1.24198	-1.11174	-0.946244	-1.02209	-0.476886	-0.734898	0.626802	0.807776	0.0382806	0.369861	-0.537837	-0.490166	-1.25819	-0.758115	0.211379	-0.12258	-0.17506	-1.41066	-0.367375	-0.0288856	0.038844	0.00966949	0.257408	-0.567627
KLLA0A03267g	-0.0912008	-0.373112	-0.798633	-0.999132	-1.71628	-0.646211	-0.811669	-0.839896	-0.980683	-1.18537	-0.979336	-0.449699	-0.0512475	0.155933	0.0764289	-0.0469747	-0.708202	-0.649569	-0.873493	-0.704317	-0.649767	-0.473604	-1.26686	-1.25528	-0.743585	-0.415555	-0.0577884	-0.142784	-1.26569	-0.896396
KLLA0A03289g	-1.38173	0.640024	3.17574	3.68162	3.68323	-0.401744	0.151152	1.06716	1.39092	1.73022	0.586398	0.263216	-1.85631	-1.08021	-0.209694	-1.90386	-1.39612	-0.273748	0.514427	-0.597731	-1.04932	-0.248746	0.700697	0.780032	-0.682517	-0.28164	0.0579074	0.286783	0.592478	0.9784
KLLA0A03311g	-0.743755	0.352161	1.34999	2.04498	2.86965	-0.445276	-0.0338688	-0.063939	0.0352552	-0.130366	0.0393402	-0.0855828	-0.526034	-0.204983	-0.135384	-0.716097	-0.654155	-0.0120178	0.253931	-0.00973286	-0.120301	0.102194	0.257401	0.435057	0.0107711	-0.0465301	0.0945348	-0.0710518	-0.0884868	0.454422
KLLA0A03333g	-0.42993	0.46143	3.07441	1.85552	2.01201	1.58048	2.84295	2.50518	2.42424	2.3717	0.273497	0.46492	-1.14343	-0.571476	0.364185	-0.77594	-1.101	-0.076166	0.399452	-0.37688	-1.56066	-0.148043	-0.0611033	-0.119089	-1.17168	-0.707496	0.158475	0.347414	0.431807	-0.997059
KLLA0A03355g	-0.402456	-0.05115	-0.306622	-0.383166	-0.256587	0.204543	0.0435047	-0.402878	-0.289449	-0.111411	0.080923	0.290252	-0.558846	-0.703266	-0.208677	-0.294929	-0.321644	-0.327679	0.229173	0.0812177	-0.0627612	-0.225124	0.191878	0.183483	-0.201518	0.0129788	-0.00309193	-0.089527	-0.00504303	0.463978
